,Year,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Inflation, consumer prices (annual %)",GDP (current US$),"Cause of death, by injury (% of total)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Population, total","Unemployment, total (% of total labor force) (modeled ILO estimate)","Hospital beds (per 1,000 people)","Life expectancy at birth, total (years)","Physicians (per 1,000 people)",Country Name,Gini index,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),Poverty gap at $2.15 a day (2017 PPP) (%),Poverty gap at $3.65 a day (2017 PPP) (%),Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty gap at $6.85 a day (2017 PPP) (%),GDP per capita
14586,2014,97.5927124023438,1.62654995918274,0.199343826570849,49997186439.0908,6.82196051910906,13.2726097106934,25.1138591766357,2061980.0,9.67,4.54,81.0780487804878,2.7628,Slovenia,25.7,0.0,0.3,0.0,0.0,0.0,0.1,24247.17331840794
14587,2014,89.4749069213867,1.183109998703,-0.17963849411465,581964017237.095,5.15931446589109,10.633620262146,31.0949001312256,9696110.0,7.95,2.54,82.2536585365854,4.1115,Sweden,28.4,0.7,1.1,0.3,0.4,0.5,0.7,60020.36045765724
14608,2014,54.9677581787109,0.350780010223389,8.85457271364318,938934430070.659,5.69183279813198,1.63619995117188,15.8283195495605,78112073.0,9.88,2.68,76.565,1.756,Turkiye,41.2,2.2,12.4,0.0,0.4,0.2,3.5,12020.349659273017
14614,2014,53.3844795227051,0.0611100010573864,8.87735333229825,61496186973.902,7.39740585668143,1.63250005245209,12.1393804550171,3391662.0,6.55,2.42,77.366,4.4478,Uruguay,40.1,0.8,6.3,0.0,0.2,0.2,1.6,18131.57884656608
14635,2015,87.2148971557617,0.0896200016140938,1.89617402592367,11386853143.152,4.12681470034922,12.3307304382324,12.8996601104736,2880703.0,17.19,2.885,78.644,1.2540000000000002,Albania,32.8,3.7,26.2,0.0,0.7,0.1,6.8,3952.8035841084625
14644,2015,99.5548477172852,0.830560028553009,0.896563335260302,381971148530.543,5.37756284546725,10.8641901016235,26.9349098205566,8642699.0,5.72,7.54,81.190243902439,5.1035,Austria,30.5,0.7,1.0,0.6,0.6,0.7,0.7,44195.81759477485
14647,2015,84.3579177856445,0.586290001869202,0.561429152790106,462335574841.484,6.20055951618006,13.5417098999023,32.0645713806152,11274196.0,8.48,5.83,80.9926829268293,3.0138,Belgium,27.7,0.2,0.2,0.1,0.1,0.1,0.1,41008.29671947197
14658,2015,51.923828125,0.216639995574951,4.05961041135646,33000198248.9146,8.87878422709081,1.04860997200012,26.620979309082,11090085.0,3.11,1.13,67.318,1.31,Bolivia,46.7,8.6,20.5,2.1,4.0,4.6,8.8,2975.648811430625
14659,2015,57.5709915161133,0.22644000252087934,9.02990102416129,1802211999555.59,12.4539423731105,0.843143343925476,13.5562496185303,205188205.0,8.56,2.15,74.332,2.0236,Brazil,51.9,9.3,25.3,1.3,3.4,3.9,9.9,8783.214413107176
14667,2015,97.0939331054688,2.90017008781433,-1.14390867228178,694118186379.628,5.69679930275473,19.0105304718018,36.949291229248,8282396.0,4.8,4.73,82.8975609756098,4.1898,Switzerland,32.3,0.0,0.1,0.0,0.0,0.0,0.0,83806.44760038376
14678,2015,53.0643005371094,0.314749985933304,0.801982005099592,56441920823.7632,11.596610408711,2.70746994018555,21.9095706939697,4895242.0,8.42,1.16,79.086,2.7318,Costa Rica,48.4,4.4,14.8,0.6,1.5,1.6,5.1,11529.955173567148
14683,2015,78.6391830444336,0.725149989128113,-2.09699769053118,19909269064.8473,4.81592639526197,10.3337602615356,34.8284301757813,1187280.0,14.91,3.42,80.966,2.6236,Cyprus,34.0,0.1,0.1,0.0,0.0,0.0,0.1,16768.806907256334
14684,2015,99.8076629638672,0.600679993629456,0.309364548494974,188033050459.881,4.98468926732941,15.0368995666504,19.5305309295654,10546059.0,5.05,6.67,78.5780487804878,3.9516,Czechia,25.9,0.0,0.4,0.0,0.0,0.0,0.1,17829.698322366774
14685,2015,96.7161178588867,1.28924000263214,0.514426137125476,3357585719351.56,3.94692920225668,11.0329399108887,25.4261207580566,81686611.0,4.62,8.13,80.6414634146341,4.1342,Germany,31.4,0.0,0.2,0.0,0.0,0.0,0.1,41103.256436376825
14688,2015,92.0675811767578,0.648800015449524,0.452034153691623,302673070846.857,3.49101268373796,10.9392900466919,34.5074501037598,5683483.0,6.28,2.53,80.7024390243902,3.9257,Denmark,28.2,0.3,0.4,0.1,0.2,0.2,0.2,53254.85637009154
14689,2015,56.611328125,0.0,0.836746346724583,71164826719.5026,11.8261360981609,1.19762003421783,12.380350112915,10405832.0,7.61,1.58,72.953,1.41,Dominican Republic,45.2,8.8,30.4,0.6,2.6,2.5,10.6,6838.9367346601975
14697,2015,72.9591369628906,0.306490004062653,10.370490343517,329366576819.407,4.98902704069397,0.692979991436005,6.16790008544922,97723799.0,13.052,1.56,70.483,0.8217,"Egypt, Arab Rep.",31.8,13.2,64.5,0.1,2.3,0.9,20.0,3370.382447160154
14700,2015,74.8149490356445,0.673649996519089,-0.500365709903282,1196156971279.69,3.4163321994382,12.73080015182495,29.2910804748535,46444832.0,22.06,2.98,82.8317073170732,3.8267,Spain,36.2,1.5,3.5,0.6,0.8,0.9,1.6,25754.361029440046
14707,2015,83.2034301757813,0.764140009880066,0.0375143805125363,2439188643162.5,6.59523492090918,8.76731014251709,30.3862209320068,66548272.0,10.35,6.13,82.3219512195122,3.2071,France,32.7,0.2,0.3,0.1,0.1,0.1,0.2,36652.922305217784
14711,2015,99.812068939209,0.9338966608047498,0.368046842325369,2934857946213.47,3.44305898990108,9.784510294596354,39.47039222717285,65116219.0,5.3,2.61,80.9560975609756,2.7465,United Kingdom,33.3,0.5,0.7,0.2,0.2,0.2,0.4,45071.07432348721
14712,2015,96.94400405883788,0.365302510559559,4.00357820695098,14953675992.6704,4.50710591601015,27.505209922790527,31.99420976638795,3725276.0,16.51,2.67,73.297,5.0055,Georgia,36.5,20.0,56.2,1.2,5.5,4.9,21.3,4014.1122409911104
14719,2015,69.1706924438477,0.486739993095398,-1.73588804765278,195683527003.375,3.30112596768081,2.15020990371704,23.7070407867432,10820883.0,24.9,4.25,81.0365853658537,5.9914,Greece,36.0,2.8,7.8,0.8,1.3,1.4,3.1,18083.877905654743
14731,2015,96.7666091918945,0.7535600066185,-0.0616446800641176,125174166987.372,4.54410005508674,8.8985595703125,21.6743507385254,9843028.0,6.81,6.99,75.5682926829269,3.1178,Hungary,30.4,1.3,3.9,0.3,0.6,0.6,1.5,12717.03859700206
14736,2015,48.8020706176758,0.0321299992501736,6.36312113115614,860854232717.853,5.04473675290412,0.516470015048981,9.24635982513428,259091970.0,4.51,0.98,69.699,0.2738,Indonesia,40.4,35.8,72.9,1.4,10.1,8.3,32.2,3322.5816790765575
14741,2015,86.1611022949219,0.987839996814728,-0.289879079012739,291775166506.891,3.91249200952794,11.3766498565674,36.656421661377,4701957.0,9.91,2.92,81.4536585365854,3.1524,Ireland,31.8,0.5,0.8,0.3,0.3,0.4,0.5,62053.98443815862
14742,2015,67.68724441528322,0.2940475046634675,12.4846815611533,408212917871.725,11.6151208049467,3.5212900042533875,21.476247787475575,81790841.0,11.17,1.5,75.124,1.1526,"Iran, Islamic Rep.",39.5,4.5,21.9,0.1,1.0,0.7,6.2,4990.9367953769415
14745,2015,89.1813583374023,1.44091999530792,-0.601291007162425,303414276832.04,4.1685711777156,12.7519798278809,47.0739784240723,8380100.0,5.25,3.03,82.0512195121951,3.4627,Israel,39.7,0.7,5.0,0.2,0.4,0.5,1.4,36206.522217162084
14773,2015,93.7850036621094,0.608780026435852,-0.884097405500613,41435533340.3883,6.91261389981482,14.0061197280884,29.609350204467752,2904910.0,9.12,6.97,74.3219512195122,4.2993,Lithuania,37.4,1.4,4.8,0.5,0.8,0.7,1.8,14263.964577349487
14775,2015,99.276496887207,0.542620003223419,0.174242243625214,27263090547.0617,5.65483433311722,11.6074199676514,29.773509979248,1977527.0,9.87,5.69,74.4804878048781,3.1656,Latvia,34.2,1.6,4.9,0.4,0.7,0.7,1.8,13786.456795311366
14780,2015,96.3761825561523,0.183669999241829,9.67624033101863,7798692878.40136,6.47492173094629,0.984969973564148,33.0730285644531,2835978.0,4.7,5.906666666666666,69.24,2.4836,Moldova,27.0,0.9,17.7,0.0,0.1,0.0,3.3,2749.9130382539497
14789,2015,77.5713577270508,0.279080003499985,1.1005482637893,11091467513.7109,3.19160701114444,4.42015981674194,16.4424896240234,445053.0,5.38,4.59,81.8975609756097,2.8598,Malta,29.4,0.1,0.3,0.1,0.1,0.1,0.1,24921.677898387155
14799,2015,74.2072372436523,0.258500009775162,2.10438980238344,301354783698.72,9.20074125298712,1.58956003189087,18.8380794525146,31068833.0,3.1,1.86,75.094,1.5358,Malaysia,41.1,0.4,4.8,0.0,0.1,0.0,1.0,9699.584908732168
14806,2015,89.4881210327148,0.567080020904541,0.600248147278775,765572770634.375,4.91316916848526,10.7348003387451,30.96116065979,16939923.0,6.87,3.49,81.509756097561,3.4917,Netherlands,28.2,0.1,0.4,0.0,0.0,0.1,0.2,45193.403218797095
14807,2015,99.2287826538086,0.94760000705719,2.17113665389528,388159512245.53,5.39118137256179,10.1221799850464,36.518871307373,5188607.0,4.3,3.76,82.3048780487805,4.4432,Norway,27.5,0.2,0.4,0.1,0.1,0.2,0.2,74809.96580498967
14814,2015,33.56973139444988,0.41440166315684707,2.52932817254226,270556104886.456,7.34153454702183,1.735900004704795,7.477379997571312,210969298.0,3.57,0.6,65.697,0.9262,Pakistan,31.3,40.0,83.8,0.7,9.2,5.1,36.1,1282.443025839978
14817,2015,64.73472023010255,0.0468900017440319,0.674192536845387,306445871631.969,7.05717713067493,0.42678000032901753,26.5856800079346,103031365.0,3.07,1.01,71.268,0.6004,Philippines,44.6,27.1,60.1,1.3,7.5,6.5,25.2,2974.296920476294
14820,2015,83.6550807952881,0.5129033426443738,-0.874125874125849,477111287969.227,4.78514009020142,18.643326441446934,23.37748956680298,37986412.0,7.5,6.63,77.4512195121951,2.3252,Poland,31.8,0.9,3.4,0.2,0.4,0.4,1.1,12560.051419682042
14824,2015,52.7052001953125,0.486809998750687,0.487938623904736,199394066525.44,4.45365015553916,13.9413404464722,18.1825294494629,10358076.0,12.45,3.37,81.1243902439025,4.7487,Portugal,35.5,1.2,3.6,0.3,0.5,0.5,1.3,19250.106537685184
14825,2015,49.0656700134277,0.122440002858639,3.12900274473924,36211372646.38,12.0612957960967,6.65256023406982,14.5206499099731,6177950.0,4.56,0.78,73.191,1.3159,Paraguay,47.6,7.1,22.6,0.4,2.1,1.9,8.1,5861.389724160927
14831,2015,89.4869079589844,0.0810699984431267,-0.594156437495137,177883897811.434,3.65325852092211,9.26996040344238,14.4555702209473,19815616.0,6.81,6.79,74.9121951219512,2.612475,Romania,35.9,12.2,27.4,1.7,4.6,5.3,11.6,8976.955236286069
14841,2015,41.72164535522461,0.0388000011444092,-0.731384487387986,23438240000.0,19.6990107417261,0.263790011405945,9.456649899482723,6231066.0,4.0,1.02,71.814,2.21805,El Salvador,40.6,11.5,40.2,0.5,2.9,2.3,13.5,3761.5136800027476
14844,2015,88.642448425293,0.365209996700287,1.39235822000187,39655949731.3816,3.10717491859178,1.86972999572754,19.9578895568848,7095383.0,17.66,5.58,75.2878048780488,2.4603,Serbia,40.5,11.6,27.2,4.0,6.1,6.6,12.1,5588.979443587697
14851,2015,99.2700729370117,0.661260008811951,-0.325219777427739,88900883130.8374,6.08529859406317,16.5289001464844,19.204460144043,5423801.0,11.48,5.75,76.5634146341463,3.4438,Slovak Republic,26.5,1.2,4.3,0.3,0.5,0.7,1.4,16390.8821748507
14852,2015,98.1058120727539,1.76355004310608,-0.525552285820838,43107506024.3254,6.82196051910906,14.4350099563599,26.1267108917236,2063531.0,8.96,4.51,80.7756097560976,2.8148,Slovenia,25.4,0.0,0.3,0.0,0.0,0.0,0.0,20890.16643041728
14853,2015,90.019401550293,1.20635998249054,-0.0467847449832651,505103781349.757,5.15931446589109,10.8662796020508,31.6511001586914,9799186.0,7.43,2.44,82.2048780487805,4.1899,Sweden,29.2,0.8,1.1,0.3,0.5,0.6,0.7,51545.48360953216
14864,2015,94.5381622314453,5.47437000274658,5.71455949649708,8271431932.43678,7.50945059297779,10.9487400054932,22.869930267334,8524063.0,7.552,4.753333333333333,69.306,1.7197666666666667,Tajikistan,34.0,25.7,66.4,1.4,7.0,6.1,26.2,970.3625996706946
14874,2015,56.3549003601074,0.338629990816116,7.6708536484588,864313960482.343,5.69183279813198,1.75616002082825,17.3935794830322,79646178.0,10.24,2.68,76.646,1.7988,Turkiye,42.9,2.5,13.7,0.1,0.5,0.2,3.8,10851.920106980439
14880,2015,54.103141784668,0.0611100010573864,8.66626987079339,57680328702.241,7.39740585668143,1.70333003997803,12.4214000701904,3402818.0,7.49,2.43,77.483,4.4478,Uruguay,40.1,0.8,6.0,0.0,0.2,0.1,1.5,16950.75337624316
14881,2015,95.3349685668945,1.70131003856659,0.118627135552435,18206020741000.0,6.30596510151972,11.9948501586914,42.3375091552734,320738994.0,5.28,2.8,78.690243902439,2.61,United States,41.2,1.2,2.2,0.9,1.0,1.2,1.4,56762.72945159889
14909,2016,92.7639923095703,1.08241999149323,1.27699094497328,1206562910556.58,5.90080858581463,6.73469018936157,41.3899192810059,24190907.0,5.71,3.84,82.4487804878049,3.5672,Australia,33.7,0.5,1.0,0.3,0.4,0.5,0.6,49876.71237612463
14910,2016,99.5548477172852,0.816139996051788,0.891591752655335,395837353031.51,5.41143873700726,10.9914598464966,27.8241901397705,8736668.0,6.01,7.42,81.6414634146342,5.1234,Austria,30.8,0.9,1.3,0.6,0.6,0.7,0.9,45307.5878620442
14913,2016,84.7895202636719,0.623889982700348,1.97385264653172,476062757356.94,6.1607616438426405,13.6618700027466,32.5408706665039,11331422.0,7.83,5.76,81.4390243902439,3.0679,Belgium,27.6,0.1,0.3,0.1,0.1,0.1,0.1,42012.622719102685
14916,2016,41.5008010864258,0.165959998965263,5.51352572692992,265236389198.948,7.309988980594815,3.48118996620178,8.8502197265625,159784568.0,4.35,0.79,71.09,0.4974,Bangladesh,32.4,51.6,86.9,2.4,15.0,13.5,42.4,1659.9624889867212
14921,2016,98.1666870117188,0.302630007266998,11.8365807653497,47723549319.0842,6.05894259154195,0.916729986667633,60.6895790100098,9469379.0,5.84,10.940000000000001,73.8268292682927,4.3954,Belarus,25.3,0.1,4.6,0.0,0.0,0.0,0.8,5039.776031678973
14925,2016,58.2031097412109,0.204339995980263,8.73914352329393,1795693265824.27,12.00380107681945,0.764900028705597,15.3451795578003,206859578.0,11.74,2.11,74.442,2.119266666666667,Brazil,53.3,10.6,27.0,1.7,4.1,4.7,11.0,8680.73542054828
14933,2016,96.8901824951172,2.90631008148193,-0.434618664285843,687895460902.713,5.69753397019862,18.9417095184326,36.6171913146973,8373338.0,4.92,4.69,83.6024390243903,4.2473,Switzerland,33.0,0.1,0.1,0.0,0.0,0.0,0.1,82153.07454478883
14944,2016,53.1069602966309,0.314749985933304,-0.0174788505908107,58847019584.9144,11.2375609157797,2.64896011352539,21.4458408355713,4945205.0,8.09,1.15,79.459,2.8443,Costa Rica,48.7,4.1,14.2,0.5,1.4,1.3,4.7,11899.813978371856
14949,2016,80.3129577636719,0.718360006809235,-1.42916666666668,21046452117.3765,5.081275914903185,10.6259298324585,36.4958114624023,1197881.0,12.95,3.43,81.056,1.9509,Cyprus,32.9,0.1,0.1,0.0,0.0,0.0,0.1,17569.735322103363
14950,2016,99.8044586181641,0.652740001678467,0.683504209385683,196272068576.338,4.88008509505434,15.8107595443726,20.2412490844727,10566332.0,3.95,6.66,79.0268292682927,4.0194,Czechia,25.4,0.1,0.7,0.0,0.0,0.0,0.2,18575.23202719146
14951,2016,96.5136413574219,1.32317996025085,0.491747008445241,3469853463945.63,4.2943042402017,11.5085496902466,26.1768093109131,82348669.0,4.12,8.06,80.990243902439,4.1944,Germany,31.4,0.2,0.2,0.0,0.0,0.0,0.1,42136.12079080027
14954,2016,92.4495697021484,0.835189998149872,0.249999999999997,313115929314.339,3.503516533472435,11.4985599517822,35.4178695678711,5728010.0,5.99,2.6,80.8536585365854,4.0099,Denmark,28.2,0.3,0.5,0.2,0.2,0.3,0.3,54663.998371919566
14955,2016,67.1670379638672,0.0,1.61416607245221,75704647977.2591,13.65801114604545,1.19762003421783,21.9709796905518,10527592.0,7.28,1.44,72.987,1.4308999999999998,Dominican Republic,45.7,8.0,28.7,0.6,2.3,2.0,9.8,7191.0697125476645
14966,2016,75.7975234985352,0.687120020389557,-0.202598000426425,1233554967011.71,3.51921691197879,12.5373201370239,29.791259765625,46484062.0,19.64,2.97,83.3292682926829,3.8112,Spain,35.8,1.7,3.5,0.7,1.0,1.1,1.7,26537.1594894549
14973,2016,83.6858291625977,0.804830014705658,0.183334861123848,2472964344587.23,6.47555200695348,9.10295963287354,29.5100402832031,66724104.0,10.05,6.06,82.5731707317073,3.2206,France,31.9,0.1,0.3,0.1,0.1,0.1,0.1,37062.53357238383
14977,2016,99.81331888834637,0.9338966608047498,1.00841736811403,2699659680997.2,3.564603198741885,9.784510294596354,40.310403188069664,65611593.0,4.81,2.57,81.1560975609756,2.7563,United Kingdom,33.1,0.5,0.7,0.2,0.3,0.2,0.4,41146.077355524656
14978,2016,97.9518890380859,0.413060009479523,2.13492713939124,15141598622.5692,4.204230964768875,28.1508102416992,32.8585395812988,3727505.0,16.6,2.74,73.569,5.9973,Georgia,36.6,20.1,56.3,1.2,5.6,4.9,20.9,4062.1269783861326
14985,2016,64.8029022216797,0.51147997379303,-0.825653978391008,193148146586.938,3.605176554229605,2.4172899723053,21.200569152832,10775971.0,23.54,4.2,81.3878048780488,6.2149,Greece,35.0,2.0,6.4,0.6,0.9,1.0,2.3,17923.96681347212
14997,2016,97.1764984130859,0.710449993610382,0.394769306686402,128609822750.039,4.340645346918355,8.65262031555176,21.3962898254395,9814023.0,5.11,7.0,76.0634146341464,3.2313,Hungary,30.3,1.9,3.3,0.8,1.1,1.3,1.8,13104.699545745818
15002,2016,43.9723091125488,0.0415799990296364,3.5258051568793,931877364033.902,4.896325801599495,0.548629999160767,9.39820003509521,261850182.0,4.3,0.99,69.798,0.384925,Indonesia,39.3,33.5,68.3,1.2,9.3,7.5,29.8,3558.8188517428716
15007,2016,86.1611022949219,0.987839996814728,0.0083063377356992,299091127524.513,3.91101313079722,11.3766498565674,36.656421661377,4755335.0,8.37,2.96,81.6536585365854,3.2323,Ireland,32.8,0.4,0.8,0.1,0.2,0.1,0.4,62895.91112392986
15008,2016,69.8314590454102,0.367540001869202,7.24542548952983,457954614595.24,11.10939262387545,4.45792007446289,23.0621204376221,83306231.0,12.62,1.7,75.6,1.34265,"Iran, Islamic Rep.",40.0,4.6,22.0,0.1,1.0,0.7,6.4,5497.243232564921
15010,2016,99.2928466796875,1.38751995563507,1.6969276199774,20793168030.9524,5.692752293399085,16.151819229126,38.3473815917969,335439.0,2.98,3.13,82.2048780487805,3.8892,Iceland,27.2,0.1,0.2,0.0,0.0,0.0,0.1,61987.926362028265
15011,2016,88.8134129842122,1.4294999837875366,-0.551552352993539,322102790386.835,4.202028134011474,12.472763379414866,46.42683283487957,8546000.0,4.8,2.99,82.4073170731707,3.4641,Israel,39.0,1.0,4.0,0.1,0.3,0.2,1.2,37690.47395118594
15022,2016,85.7208404541016,0.771870017051697,0.97168573991219,1500111596236.37,9.790908896375035,4.44513988494873,40.3022689819336,51217803.0,3.65,11.98,82.2756097560976,2.3037,"Korea, Rep.",31.4,0.5,1.2,0.1,0.1,0.2,0.4,29288.8704389833
15039,2016,95.1781692504883,0.58772999048233,0.905525075460439,43047309305.7375,6.172004891324326,13.4428100585938,29.8839302062988,2868231.0,7.86,6.69,74.6707317073171,4.4338,Lithuania,38.4,2.2,4.9,0.7,1.1,1.3,2.2,15008.313244553003
15041,2016,99.238639831543,0.412400007247925,0.140633334505292,28083597512.4849,5.310230584229011,11.6028203964233,31.3902797698975,1959537.0,9.64,5.72,74.580487804878,3.1885,Latvia,34.3,1.5,4.6,0.3,0.6,0.6,1.6,14331.751588505296
15046,2016,96.45789184570313,0.12847199887037275,6.3593089803793,7982450758.03213,6.260091806582166,0.9713419914245609,33.4718376159668,2803186.0,4.02,5.745,69.917,2.6452400000000003,Moldova,26.3,1.1,17.7,0.0,0.2,0.1,3.3,2847.6350688224506
15050,2016,59.7126693725586,0.0762600004673004,2.82170784747653,1078493059306.95,10.323183629525499,1.3954199552536,15.1532297134399,121519221.0,3.86,1.0,74.412,2.3244,Mexico,47.7,10.7,33.6,0.9,3.2,3.2,12.0,8875.082068761369
15055,2016,78.2185134887695,0.239959999918938,0.642702771527276,11667976402.763,3.22213226027113,4.52152013778687,16.7845191955566,455356.0,4.69,4.67,82.4536585365854,2.6595,Malta,29.1,0.2,0.3,0.1,0.1,0.1,0.2,25623.855626725024
15072,2016,89.7140426635742,0.579590022563934,0.316666666666663,784060430240.101,5.339079859739515,11.0200595855713,31.5066204071045,17030314.0,6.01,3.41,81.5609756097561,3.547,Netherlands,28.2,0.2,0.4,0.0,0.0,0.0,0.1,46039.10592841101
15073,2016,99.2340087890625,0.996460020542145,3.55000000000002,370956547619.048,5.49473591165774,10.4895095825195,37.232780456543,5234519.0,4.68,3.68,82.4073170731707,4.5679,Norway,28.5,0.4,0.7,0.2,0.2,0.3,0.4,70867.36099707498
15081,2016,69.4722290039063,0.232899993658066,0.739734025300015,57907700000.0,9.092403399379124,16.8009796142578,26.7175807952881,4026336.0,4.759,2.25,77.653,1.5699,Panama,50.4,5.8,14.5,0.4,1.7,1.5,5.8,14382.232381996932
15086,2016,85.3279266357422,0.437790006399155,-0.664767331434023,470024559638.496,4.513011186193619,19.2677593231201,25.0333995819092,37970087.0,6.16,6.64,77.8512195121951,2.4146,Poland,31.2,0.6,2.4,0.1,0.2,0.2,0.8,12378.811764073545
15090,2016,54.1912498474121,0.495050013065338,0.607397074641661,206426152308.937,4.623682974238335,14.2954702377319,19.0035095214844,10325452.0,11.07,3.39,81.1243902439025,4.9397,Portugal,35.2,0.7,3.6,0.2,0.3,0.4,1.1,19991.972487881114
15091,2016,47.7961006164551,0.0502699986100197,4.08682280577242,36089550671.834,11.58444538821395,6.67168998718262,14.0451498031616,6266615.0,5.25,0.83,73.534,1.3544,Paraguay,47.9,7.2,23.7,0.3,2.0,1.7,8.1,5759.018333156577
15097,2016,90.0044097900391,0.0810699984431267,-1.54479666813904,185287615324.922,3.6442086651736147,9.26996040344238,14.6070098876953,19702267.0,5.9,6.84,75.209756097561,2.2565,Romania,34.4,8.9,21.8,1.1,3.1,3.2,8.6,9404.380487023245
15107,2016,43.2466316223145,0.0388000011444092,0.604049086996682,24191430000.0,19.39624711220275,0.263790011405945,8.49256992340088,6250510.0,4.42,1.06,72.025,1.5662,El Salvador,40.0,12.0,38.7,0.6,3.2,2.6,13.4,3870.3129824606312
15110,2016,89.4902420043945,0.482039988040924,1.12231397417765,40692661657.284,2.740780774010875,2.18066000938416,20.6914501190186,7058322.0,15.26,5.59,75.6878048780488,2.471966666666667,Serbia,38.8,11.0,24.6,4.2,5.9,6.4,11.4,5765.203352480094
15117,2016,99.3035583496094,0.529900014400482,-0.520010196278324,89952699524.8965,6.186008198194481,17.6331100463867,19.8435497283936,5430798.0,9.67,5.78,77.1658536585366,3.4664,Slovak Republic,25.2,2.1,4.3,1.2,1.4,1.4,2.2,16563.440497123353
15118,2016,97.6204681396484,2.30223989486694,-0.0549995416704911,44766722790.5838,7.089452370547745,14.6544303894043,26.9521999359131,2065042.0,8.0,4.49,81.1756097560976,3.0007,Slovenia,24.8,0.0,0.2,0.0,0.0,0.0,0.0,21678.35946706353
15119,2016,90.5436477661133,1.22180998325348,0.984269244577978,515654671469.547,5.09838660246941,11.1166000366211,32.2315711975098,9923085.0,6.99,2.34,82.3073170731707,4.2707,Sweden,29.6,0.5,0.9,0.2,0.3,0.3,0.5,51965.157153198525
15140,2016,58.8644409179688,0.359059989452362,7.77513415328334,869682954136.208,5.1799525259012995,1.78507995605469,18.1570796966553,81019394.0,10.84,2.75,76.66,1.8142,Turkiye,41.9,1.6,11.6,0.0,0.3,0.2,3.1,10734.25646871918
15146,2016,54.9455986022949,0.0611100010573864,9.63941347635073,57480788380.312,7.36654776711789,1.71984994411469,12.2462196350098,3413766.0,7.84,2.48,77.571,3.9558,Uruguay,39.7,0.7,5.6,0.0,0.1,0.1,1.3,16837.940380304917
15147,2016,95.5852432250977,1.85371994972229,1.26158320570537,18695110842000.0,6.4294630186527,12.6140098571777,43.5118789672852,323071755.0,4.87,2.77,78.5390243902439,2.61,United States,41.1,1.2,2.0,0.9,1.0,1.0,1.3,57866.74493410914
15153,2016,65.3397903442383,0.0741100013256073,2.66824816969083,257096001174.075,9.08270095881439,0.714969992637634,13.5181303024292,93126529.0,1.85,2.89,73.938,0.8281,Vietnam,35.3,6.4,27.1,0.2,1.6,1.3,8.3,2760.7171010751945
15176,2017,99.5548477172852,0.942659974098206,2.08126911385587,417261151844.981,5.41143873700726,11.400839805603,28.4334697723389,8797566.0,5.5,7.37,81.6439024390244,5.1697,Austria,29.7,0.4,0.7,0.2,0.3,0.3,0.4,47429.15845643909
15179,2017,86.5041732788086,0.648150026798248,2.12597086002609,502764720556.358,6.1607616438426405,14.9169998168945,35.124080657959,11375158.0,7.09,5.66,81.4926829268293,3.0709,Belgium,27.4,0.2,0.4,0.1,0.2,0.1,0.2,44198.48239086947
15187,2017,98.1666870117188,0.302630007266998,6.03183725177787,54725311690.0478,6.05894259154195,0.916729986667633,60.6895790100098,9458989.0,5.65,10.83,74.1292682926829,4.4484,Belarus,25.4,0.1,3.3,0.0,0.0,0.0,0.6,5785.534975254523
15190,2017,64.6958389282227,0.17368000000715267,2.8227580554717,37508642170.767,8.790281663914204,1.1205099821090683,29.733506520589202,11435533.0,3.65,1.29,67.701,1.0299,Bolivia,44.6,9.2,21.0,2.1,4.1,4.9,9.1,3280.008213938694
15191,2017,59.1219291687012,0.217360004782677,3.44637335032672,2063514688761.67,12.00380107681945,0.806580007076263,15.734580039978,208504960.0,12.93,2.09,74.827,2.1652,Brazil,53.3,11.0,27.1,2.0,4.5,5.3,11.2,9896.717510996716
15199,2017,97.05616912841798,2.935694026947022,0.533787839825886,695200833086.499,5.69753397019862,19.25070991516114,37.56326065063476,8451840.0,4.8,4.65,83.5512195121951,4.2957,Switzerland,32.7,0.0,0.1,0.0,0.0,0.0,0.0,82254.37692697674
15210,2017,54.16824645996094,0.2682649940252305,1.62590692991729,60516044623.4876,11.2375609157797,2.675760030746462,22.274830245971682,4993842.0,7.73,1.14,79.377,2.9533,Costa Rica,48.3,3.1,12.9,0.4,1.0,1.2,4.1,12118.133618061525
15215,2017,80.5202362060547,0.7731180071830746,0.5317664961745,22946583375.5508,5.081275914903185,11.21893596649169,36.5925880432129,1208523.0,11.05,3.4,81.328,2.8185,Cyprus,31.4,0.1,0.1,0.0,0.0,0.0,0.0,18987.295546341113
15216,2017,99.8279190063477,0.675140023231506,2.45053398460138,218628940951.675,4.88008509505434,16.1765995025635,20.8569507598877,10594438.0,2.89,6.63,78.9780487804878,4.0676,Czechia,24.9,0.1,0.5,0.0,0.0,0.0,0.1,20636.199952434945
15217,2017,96.40823211669922,1.327301979064942,1.50949485109622,3690849152517.69,4.2943042402017,11.39379386901856,26.22350807189942,82657002.0,3.75,8.0,80.9926829268293,4.2488,Germany,31.9,0.5,1.0,0.2,0.3,0.2,0.6,44652.5891722723
