,Country Name,Year,"EA, at least completed lower secondary","EA, Doctoral or equivalent",Poverty headcount ratio at $3.65,Inflation,Poverty headcount ratio at $6.85,Gini index,GDP (current US$),Poverty gap at $2.15,Poverty gap at $3.65,"COD, by injury","EA, at least Master's or equivalent",Poverty headcount ratio at $2.15,"EA, at least completed short-cycle tertiary","Population, total",Population ages 65 and above (% of total population),"COD, by non-communicable diseases",Unemployment,Poverty gap at $6.85,"Hospital beds (per 1,000 people)",Life expectancy,"Physicians (per 1,000 people)","EA, at least completed primary"
14053,Slovak Republic,2012,99.3027725219727,0.686707997322082,1.1,3.60610263522886,4.5,26.1,94623731085.6106,0.2,0.4,5.69482990552947,16.917659950256358,0.4,17.1679096221924,5407579.0,12.9902139534746,89.41426080121575,13.96,1.4,5.91,76.109756097561,3.3598,99.7424392700195
14054,Slovenia,2012,96.8689804077148,2.1120149493217477,0.0,2.5974138603901,0.3,25.6,46577793184.0031,0.0,0.0,7.33255210813689,14.421090126037626,0.0,23.6669502258301,2057159.0,16.6721111999204,88.41720015531476,8.84,0.1,4.54,80.1243902439024,2.5406,99.705078125
14055,Sweden,2012,88.334358215332,1.2030200004577638,0.6,0.8883775069237,1.2,27.6,552483727282.802,0.4,0.4,4.990884779030055,10.86388988494874,0.5,29.9020690917969,9519374.0,18.9014028012702,89.80276139688641,7.98,0.6,2.66,81.7048780487805,3.9586,100.0
14076,Turkiye,2012,51.1371307373047,0.3629499971866606,3.2,8.89156996512164,14.8,40.2,880555912745.582,0.0,0.6,5.39842011797903,1.798719978332522,0.1,13.3758897781372,75277439.0,6.60748036340609,88.79291259070561,8.15,4.4,2.66,75.678,1.7384,86.9569625854492
14082,Uruguay,2012,52.4609489440918,0.0611100010573864,1.3,8.097765805736,7.8,39.9,54232266358.7811,0.0,0.3,7.051313872168345,1.674234008789064,0.2,10.8821496963501,3371133.0,14.5165756611465,85.3707782015654,6.45,2.1,2.5,77.111,4.2822000000000005,88.3609237670898
14106,United Arab Emirates,2013,77.5284830729167,1.374439974625906,0.0,1.10111836375709,0.0,32.5,400218529748.128,0.0,0.0,23.5916068498346,11.359269777933747,0.0,45.76817703247073,8751847.0,0.428292426256285,69.3068679530626,2.032,0.0,1.15,78.853,1.7413,87.44922892252607
14115,Belgium,2013,81.5879364013672,0.53439998626709,0.2,1.11309594027537,0.5,27.7,521791015247.064,0.1,0.1,6.211664640783519,12.3793001174927,0.1,30.5247802734375,11159407.0,17.8041767384111,86.19654165212685,8.43,0.2,5.93,80.5878048780488,2.9585,93.0323715209961
14126,Bolivia,2013,47.825538635253906,0.251570001244545,9.3,5.73640023719613,21.8,47.6,30659338885.6729,2.3,4.4,9.121431773520971,1.4216749668121351,5.2,23.4894824028015,10743349.0,4.85781947510036,67.43513760334329,2.44,9.4,1.12,67.021,0.8814000000000001,53.3334134419759
14127,Brazil,2013,55.8442993164063,0.22644000252087934,9.5,6.204310666401,25.7,52.7,2472819362259.0,1.3,3.4,12.805717052335751,0.843143343925476,3.7,12.6315698623657,201721767.0,7.43098016784674,73.1941417687726,7.07,10.0,2.25,73.918,1.882,76.1180801391602
14135,Switzerland,2013,96.54066371917727,2.928762555122375,0.0,-0.217323155115639,0.1,32.5,706234937370.968,0.0,0.0,5.6852903582205006,19.0298023223877,0.0,34.19627285003662,8089346.0,17.4864159848335,90.2020630811133,4.75,0.0,4.85,82.7975609756098,4.0303,99.84485530853273
14146,Costa Rica,2013,51.69019826253257,0.314749985933304,4.3,5.23133614174423,15.6,49.2,50949668885.9875,0.6,1.5,11.71635369771485,2.63030004501343,1.6,21.32931137084961,4791535.0,8.1853101354785,81.1337070222445,8.22,5.3,1.18,79.403,2.5421,80.53025817871094
14151,Cyprus,2013,79.6970520019531,0.535179972648621,0.2,-0.399357676464408,0.3,37.0,23959708956.2928,0.0,0.1,5.270300515903925,10.667202472686764,0.1,34.2331199645996,1166968.0,12.0906862524567,90.5859906750756,15.87,0.1,3.41,80.402,2.4076,94.3619384765625
14152,Czechia,2013,99.7996520996094,0.6081999987363815,0.1,1.43829787234043,0.7,26.5,211685616592.931,0.0,0.0,5.247882521396885,15.443652153015151,0.0,18.2811603546143,10514272.0,17.0868707916956,89.92501153613945,6.95,0.1,6.7,78.1756097560976,3.6628,99.8489685058594
14153,Germany,2013,96.6717910766602,1.2816274762153625,0.0,1.50472330251883,0.2,31.5,3733804649549.06,0.0,0.0,3.90739535899718,11.122242450714126,0.0,26.0114803314209,80645605.0,20.5686904213959,91.2734581387648,5.23,0.1,8.28,80.490243902439,4.0087,100.0
14157,Dominican Republic,2013,55.2390403747559,0.0,13.7,4.830950967408,40.5,47.7,62682158700.2885,0.8,3.7,12.82581644870505,1.19762003421783,3.0,10.8585901260376,10157051.0,5.82441694936847,68.50227276360926,7.35,14.7,1.79,72.713,1.3449333333333333,65.2219314575195
14168,Spain,2013,71.13173590766058,0.673649996519089,1.7,1.40858109183012,3.8,36.2,1355579535912.56,0.7,1.0,3.51312967279382,12.73080015182495,1.1,27.518544303046323,46620045.0,17.8847475677717,91.53369491818054,26.09,1.7,2.96,83.0780487804878,3.7857,89.38307783338759
14175,France,2013,81.5009994506836,0.7795600146055223,0.1,0.863715497861826,0.2,32.5,2811876903329.05,0.0,0.1,6.76717417600158,8.929372310638428,0.1,27.1911201477051,66002289.0,18.1749858451496,86.99291011651536,9.92,0.1,6.28,82.219512195122,3.1811,97.8960494995117
14179,United Kingdom,2013,99.8322906494141,0.916410028934479,0.2,2.29166666666666,0.5,32.7,2786315215249.95,0.2,0.2,3.39179412251166,8.57874011993408,0.2,37.8567390441895,64128273.0,17.3005623733784,88.916382560362,7.52,0.3,2.76,81.0048780487805,2.6774,99.8322906494141
14180,Georgia,2013,96.94400405883788,0.365302510559559,25.3,-0.512058410947118,60.0,38.6,17190068235.7892,2.1,7.9,4.614172527217335,27.505209922790527,8.1,31.99420976638795,3717668.0,13.6621876917002,92.4265530727907,19.42,24.7,2.59,72.628,4.5145,98.87861442565918
14187,Greece,2013,65.33371353149414,0.5128499865531924,2.6,-0.921269454256898,8.3,36.1,238907690051.132,0.3,0.9,3.146085112067145,2.3238232930501304,1.0,21.437659835815417,10965211.0,20.2389563136873,89.0424041901874,27.47,2.9,4.24,81.2853658536585,5.9342,93.61875
14199,Hungary,2013,98.3937377929688,0.502839982509613,0.9,1.73319984983107,7.3,31.5,135684315697.713,0.0,0.2,5.028018122401085,7.5486102104187,0.2,21.4570903778076,9893082.0,17.3641899737732,93.164405115112,10.18,1.8,7.04,75.5658536585366,3.2284,99.6455612182617
14204,Indonesia,2013,45.59333637782504,0.04129333297411603,43.6,6.41251330156414,76.2,40.8,912524136718.018,1.8,12.7,5.32600158064744,0.5609625130891802,11.2,8.142331532069614,253275918.0,6.0812870096872,71.07042163880945,4.34,36.1,0.99,69.264,0.2599333333333333,76.009765625
14213,Israel,2013,88.427131652832,1.43874001502991,1.0,1.57025539211264,5.2,40.2,297732778479.129,0.2,0.4,4.698293490021564,12.0860500335693,0.5,45.4160499572754,8059500.0,10.5538267684577,86.25659890763666,6.21,1.6,3.09,82.0560975609756,3.4788,95.3300476074219
14220,Kyrgyz Republic,2013,95.6928405761719,0.03192999958992,24.1,6.61375202358086,73.3,28.8,7335033799.26212,0.4,5.0,9.3926006041597,15.4475898742676,2.6,17.6226501464844,5719600.0,3.83564469994195,78.52636938026461,3.296,27.0,4.51,70.2024390243902,2.2614,97.9721069335938
14241,Lithuania,2013,92.2894592285156,0.442750006914139,2.0,1.04747937065349,5.8,35.3,46523420074.4372,0.5,0.8,7.94538957939705,13.499562501907375,0.7,29.8839302062988,2957689.0,18.7074818138033,89.11673173193151,11.77,2.1,7.31,73.9146341463415,4.2042,98.739860534668
14243,Latvia,2013,98.9774017333984,0.46900999546051,2.5,-0.0294547782578977,8.1,35.5,30204783461.8488,0.6,1.1,6.09902241547557,12.141887664794925,1.2,29.2403507232666,2012647.0,19.3160033305661,91.3763733816522,11.87,2.9,5.8,73.9829268292683,3.1408,99.6540069580078
14248,Moldova,2013,95.4942779541016,0.063740000128746,1.6,4.59787897363129,21.1,28.5,9496717700.89855,0.0,0.2,7.2405716067240755,0.56878000497818,0.0,33.080509185791,2859558.0,10.5236145264911,87.95244577446725,5.1,4.4,5.83,69.099,2.5028,99.1203536987305
14257,Malta,2013,75.6393890380859,0.269030004739761,0.0,1.18028436366548,0.2,28.8,10550968138.9413,0.0,0.0,3.331855686281005,4.2361102104187,0.0,16.1370391845703,425967.0,17.9257185303697,90.89399516787086,6.11,0.1,4.78,81.7463414634146,2.4595,98.4351119995117
14267,Malaysia,2013,69.78898620605467,0.258500009775162,0.6,2.10501231233614,6.6,41.3,323276281683.441,0.0,0.1,9.74396654441426,1.58956003189087,0.0,18.8380794525146,30134807.0,5.52344659908645,71.2423891155018,3.16,1.4,1.807142857142857,75.035,1.5921,91.9189682006836
14274,Netherlands,2013,89.4114608764648,0.554610013961792,0.2,2.50689852657884,0.3,28.1,877172824534.519,0.0,0.1,4.553269485969805,10.0669403076172,0.1,29.8791599273682,16804432.0,17.0326468552977,89.3598277513063,7.24,0.1,3.61,81.3048780487805,3.3058,98.4699630737305
14275,Norway,2013,99.45543003082277,0.9610875099897376,0.2,2.12048620353119,0.4,26.4,526014468085.106,0.1,0.1,5.420070350371605,10.290405035018907,0.1,33.90399932861329,5079623.0,15.780354494689,87.42944037717444,3.42,0.2,3.86,81.7512195121951,4.3063,99.77993647257487
14282,Pakistan,2013,35.4273300170898,0.490139991044998,44.6,7.6921561189957,86.5,29.5,231218467669.571,1.1,11.1,7.554751711732704,1.73292994499207,7.4,7.9913501739502,205337562.0,3.84076051316904,54.90082357906045,2.95,39.2,0.6,65.15,0.8771,48.5395317077637
14283,Panama,2013,61.490291595459,0.255290001630783,7.0,4.02716053442986,18.2,51.5,45599900000.0,0.6,2.2,10.88602180134541,2.37209010124207,2.2,21.3589096069336,3821556.0,6.95878851441664,72.5923884895378,3.703,7.0,2.3,77.038,1.5821,82.6293563842773
14288,Poland,2013,83.1423492431641,0.53396999835968,0.9,0.99198260633235,3.9,33.1,515762008468.811,0.2,0.4,5.4111721196195,17.9176807403564,0.4,22.7990798950195,38040196.0,14.4993832457173,90.19182825974414,10.33,1.2,6.61,77.0,2.234,98.8202209472656
14292,Portugal,2013,49.2851486206055,0.5177000045776368,1.8,0.27441666666668,5.4,36.2,226433858005.716,0.4,0.7,4.35284471492313,13.9235403060913,0.9,15.8727903366089,10457295.0,19.6713709687053,86.4080980124505,16.19,2.0,3.39,80.7219512195122,4.3932,89.2771072387695
14293,Paraguay,2013,46.663818359375,0.187319993972778,6.8,2.68385738718593,23.3,47.9,38651334593.0289,0.6,2.1,12.3529019868978,7.09730005264282,1.8,13.665060043335,6005652.0,5.34755427054381,71.02706944823565,4.38,8.0,1.0999999999999999,72.757,1.3159,74.1911697387695
14299,Romania,2013,89.4360809326172,0.0810699984431267,15.1,3.98471235548128,32.8,36.9,189789277576.061,2.3,5.7,4.04442330649708,9.26996040344238,6.6,13.5286197662354,19983693.0,16.146174334138,92.16995323650185,7.1,14.2,6.67,75.0634146341463,2.624,98.6479721069336
14309,El Salvador,2013,41.037971496582,0.0388000011444092,14.2,0.7576691845229,42.7,43.4,21990960000.0,0.9,4.0,20.07335587747165,0.263790011405945,3.6,10.1643600463867,6185642.0,7.15356569669198,64.68263497655585,3.69,15.6,1.07,71.771,2.1061333333333336,56.4069786071777
14312,Serbia,2013,85.7873001098633,0.283309996128082,11.6,7.69426362896666,28.3,39.5,48394239474.6762,3.2,5.5,3.29628637409932,0.76172000169754,5.8,18.215030670166,7164132.0,18.4587009182566,94.56488970541776,22.15,12.0,5.5,75.1853658536585,2.4945,95.1797866821289
14319,Slovak Republic,2013,99.2826919555664,0.7116383314132686,1.2,1.40047368963031,4.1,28.1,98935222174.8611,0.2,0.4,5.69482990552947,17.324204921722416,0.3,17.8810997009277,5413393.0,13.3627770424392,89.41426080121575,14.22,1.5,5.8,76.4121951219512,3.3855,99.7522964477539
14320,Slovenia,2013,97.1484069824219,2.1120149493217477,0.1,1.76920085881896,0.4,26.2,48415657264.8762,0.0,0.0,7.33255210813689,14.421090126037626,0.0,24.8217792510986,2059953.0,17.0364236772842,88.41720015531476,10.1,0.1,4.55,80.3219512195122,2.6252,99.8703765869141
14321,Sweden,2013,88.9272308349609,1.15891003608704,0.8,-0.0442929701486557,1.3,28.8,586841821796.891,0.5,0.6,4.990884779030055,10.3831796646118,0.7,30.5116901397705,9600379.0,19.1721529387916,89.80276139688641,8.05,0.8,2.59,81.9560975609756,4.0365,100.0
14331,Thailand,2013,41.4163818359375,0.101020000874996,1.8,2.18488618530682,19.5,37.8,420333659152.573,0.0,0.3,11.529918288189151,1.79016995429993,0.1,16.8965606689453,69578602.0,9.99177872248871,72.52718323818931,0.25,4.5,2.1,77.083,0.5097571428571429,61.4749794006348
14342,Turkiye,2013,52.6753196716309,0.343560010194778,2.7,7.49309030547697,13.8,40.2,957798998031.277,0.1,0.6,5.39842011797903,1.5528199672699,0.3,14.8832502365112,76576117.0,6.75568724152148,88.79291259070561,8.73,3.8,2.65,76.297,1.7619,87.2976989746094
14348,Uruguay,2013,52.3144111633301,0.0611100010573864,1.1,8.57513504005395,7.4,40.5,61337620935.5305,0.0,0.2,7.051313872168345,1.40601003170013,0.2,11.7874202728271,3381180.0,14.6018528144238,85.3707782015654,6.44,1.9,2.49,77.24,4.2822000000000005,88.6246490478516
14349,United States,2013,95.2045288085938,1.67716002464294,1.2,1.46483265562714,2.0,40.7,16843190993000.0,0.8,0.9,6.25416942405898,11.5664396286011,1.0,41.5046691894531,316059947.0,13.8910756761845,88.0735753769859,7.37,1.2,2.89,78.7414634146342,2.61,98.8670196533203
14369,Albania,2014,86.2205581665039,0.0896200016140938,9.7,1.62586504402607,38.7,34.6,13228147516.1168,0.1,2.1,4.43477720685057,11.437505245208751,1.0,12.451145172119102,2889104.0,13.0981497880449,92.48601623164744,18.05,12.5,2.93,78.407,1.2993142857142856,95.67793273925786
14377,Australia,2014,91.8276672363281,1.13743996620178,0.7,2.48792270531403,1.0,34.4,1467589901175.46,0.4,0.4,5.7967441643362845,6.36214017868042,0.5,39.5234184265137,23475686.0,14.6647706236066,89.71488768531744,6.08,0.6,3.79,82.3,3.4314,99.8854751586914
14381,Belgium,2014,82.3405303955078,0.49465999007225,0.1,0.340002833356965,0.3,28.1,535390200131.009,0.1,0.1,6.181431017690753,13.4917602539063,0.1,31.5528507232666,11209057.0,18.0157189186848,86.12473705632686,8.52,0.1,5.85,81.2878048780488,2.9723,93.8728332519531
14383,Burkina Faso,2014,8.48834991455078,0.0,74.2,-0.258089517535353,92.9,35.3,13943016080.2646,9.5,30.3,9.646266794168467,0.0,39.6,0.0,18169842.0,2.63675923442925,31.357453271868636,4.206,56.6,0.4,58.359,0.0487,14.7087001800537
14389,Belarus,2014,94.78849411010745,0.302630007266998,0.1,18.1195543526734,3.2,27.2,78812785767.7483,0.0,0.0,6.94670222949816,0.916729986667633,0.0,56.0351600646973,9448515.0,14.7341281452839,91.19005611597504,5.996,0.5,10.83,72.9707317073171,5.012,99.14728927612305
14392,Bolivia,2014,49.4281234741211,0.23001333574453997,9.0,5.7666007457914,20.2,47.8,32996188017.3661,1.9,3.8,8.981547549259847,1.3942933082580566,4.3,26.130509853363026,10916987.0,4.86577455548062,69.1820584439856,2.02,8.7,1.15,67.163,0.8814000000000001,55.1170253753662
14393,Brazil,2014,56.3307189941406,0.22644000252087934,8.6,6.32904015516142,24.3,52.0,2456043766063.5,1.1,3.1,12.388364628399968,0.843143343925476,3.3,13.1573696136475,203459650.0,7.657442869735,73.70866062954944,6.76,9.2,2.22,74.306,2.0517250000000002,76.9018630981445
14401,Switzerland,2014,97.0206527709961,2.97441005706787,0.0,-0.0132025387515987,0.1,32.5,726537808338.0,0.0,0.0,5.689616451361171,18.1987590789795,0.0,35.6050109863281,8188649.0,17.6841958960604,89.98568350999226,4.83,0.1,4.73,83.1975609756098,4.1171,99.7253799438477
14412,Costa Rica,2014,54.6673202514648,0.314749985933304,4.3,4.51920098516958,15.1,48.6,52016408923.9289,0.6,1.5,11.437072939426033,2.34184002876282,1.5,23.4954795837402,4844288.0,8.44905294141751,81.42013492961996,8.5,5.1,1.17,78.774,2.6434,82.0140991210938
14417,Cyprus,2014,78.9592819213867,0.616890013217926,0.2,-1.35498885446312,0.4,35.6,23225912183.4988,0.1,0.1,5.29574215545075,9.50104999542236,0.1,35.2161903381348,1176995.0,12.3954222405363,90.34454332597221,16.09,0.2,3.42,80.771,2.4993,93.9071578979492
14418,Czechia,2014,99.8154830932617,0.504239976406097,0.1,0.343988589646784,0.8,25.9,209358834156.329,0.0,0.0,5.09041532185768,14.7503499984741,0.0,18.9672508239746,10525347.0,17.6084010720933,89.74891558881082,6.11,0.2,6.68,78.8243902439024,3.9345,99.8542098999023
14419,Germany,2014,96.7991485595703,1.26112997531891,0.2,0.90679400043421,0.2,30.9,3889093051023.45,0.0,0.0,4.15215666538036,10.7488899230957,0.0,24.8727207183838,80982500.0,20.743886196754,91.0484163457199,4.98,0.1,8.23,81.090243902439,4.0846,100.0
14423,Dominican Republic,2014,56.3503684997559,0.0,10.9,2.99864226125217,34.8,44.3,67179956264.9383,0.8,3.1,13.713839697113366,1.19762003421783,3.4,11.7863502502441,10282115.0,5.94875178890724,69.64629811853196,6.72,12.4,1.79,72.867,1.4628666666666668,66.5080795288086
14434,Spain,2014,73.7143478393555,0.673649996519089,1.5,-0.151114837527181,3.3,36.1,1371820537888.6,0.5,0.7,3.5494536567023403,12.73080015182495,0.8,28.9789295196533,46480882.0,18.2937848683828,91.27828115385887,24.44,1.5,2.97,83.2292682926829,3.7767,90.1487197875977
14441,France,2014,82.6331634521484,0.712890028953552,0.0,0.507758822937957,0.2,32.3,2855964488590.14,0.0,0.0,6.630072481666981,8.35151958465576,0.0,28.5274600982666,66312067.0,18.6484201991835,87.08730786884239,10.29,0.1,6.2,82.719512195122,3.1941,97.5446166992188
14445,United Kingdom,2014,99.8598480224609,0.88425999879837,0.5,1.45112016293279,0.5,33.1,3065223279583.79,0.2,0.3,3.4899118842020034,8.78437042236328,0.2,38.9803009033203,64602298.0,17.5812898743289,88.66328055002187,6.11,0.4,2.73,81.3048780487805,2.7149,99.8598480224609
14446,Georgia,2014,96.7086486816406,0.301580011844635,22.0,3.06881210379542,57.0,37.6,17627336228.0536,1.6,6.4,4.37656702265409,27.421989440918,6.1,30.8818302154541,3719414.0,13.8496940439586,92.73286886511487,17.44,22.3,2.89,73.099,4.7754,98.7651824951172
14453,Greece,2014,67.5204162597656,0.540329992771149,2.9,-1.31226096405516,7.7,35.8,235458133124.604,0.8,1.4,3.40046578830423,2.40397000312805,1.5,23.0271892547607,10892413.0,20.522461240682,87.10699187527162,26.49,3.2,4.24,81.3853658536585,5.9717,94.6889190673828
14456,Guatemala,2014,27.31044324239093,0.0415299981832504,25.9,3.41836169662962,55.4,48.3,57852150564.52,2.7,8.8,16.157667733901466,0.363940000534058,9.5,8.53061008453369,15306316.0,4.3572313147602,59.03346567739874,2.72,24.1,0.62,71.964,0.5129333333333334,46.2386703491211
14465,Hungary,2014,96.6406173706055,0.659240007400513,1.1,-0.227566270988384,5.4,30.9,141033843265.669,0.5,0.7,4.731075627850713,8.47980976104736,0.7,20.8776302337646,9866468.0,17.7269259186933,93.40490833917507,7.73,1.7,6.98,75.7634146341463,3.3443,99.5173797607422
14470,Indonesia,2014,47.2939186096191,0.04129333297411603,40.5,6.39492540819922,74.9,40.2,890814755511.291,1.5,11.4,5.13330600386325,0.564450025558472,9.3,8.65480041503906,256229761.0,6.13010307938018,72.82242298853744,4.05,34.3,0.94,69.533,0.2892428571428571,76.6004180908203
14479,Israel,2014,88.8317489624023,1.40883994102478,1.2,0.479786761439352,5.5,39.8,314330061977.263,0.2,0.4,4.544024023450159,12.5802602767944,0.5,46.790470123291,8215700.0,10.732317829449,85.98656708341373,5.89,1.6,3.08,82.1536585365854,3.4612,95.5748519897461
14486,Kyrgyz Republic,2014,95.6928405761719,0.03192999958992,17.6,7.53424729775882,70.8,26.8,7468102369.13654,0.2,3.0,8.919196748135255,15.4475898742676,1.0,17.6226501464844,5835500.0,3.8202967021202,79.54630560811312,3.283,23.6,4.41,70.4024390243902,2.213,97.9721069335938
14490,"Korea, Rep.",2014,82.16247558593754,0.6753550171852115,0.5,1.27477446401322,1.5,31.2,1484318219633.63,0.1,0.2,10.768646817683857,3.994189977645875,0.2,34.543240229288735,50746659.0,12.5359402512469,79.342298919414,3.08,0.5,11.59,81.7219512195122,2.207,93.59827423095703
14507,Lithuania,2014,93.0639724731445,0.468670010566711,2.7,0.103758009433715,6.3,37.7,48533659592.1728,0.7,1.2,7.107391680542643,13.1971502304077,1.3,28.671355819702136,2932367.0,18.9943162230137,89.79591307396407,10.7,2.5,7.26,74.5170731707317,4.2507,98.7109069824219
14509,Latvia,2014,99.4220123291016,0.584519982337952,1.9,0.620490636732377,7.1,35.1,31386896487.0402,0.4,0.8,5.72122388876398,10.7552900314331,0.8,28.7276401519775,1993782.0,19.6451684925056,91.58211886450886,10.85,2.5,5.66,74.1243902439024,3.1724,99.72016143798828
14514,Moldova,2014,96.1719436645508,0.0829999968409538,0.8,5.0887855462588,19.9,26.8,9399833207.49341,0.0,0.1,6.842135031888731,0.689189970493317,0.0,33.518180847168,2857815.0,10.8985118785958,88.46304317457316,3.73,3.8,5.66,69.031,2.4746,99.2903594970703
14518,Mexico,2014,57.4869689941406,0.0840200036764145,12.0,4.01861608078673,38.3,48.7,1315356131262.48,1.1,3.7,11.001491362045032,1.24433994293213,3.7,14.4319295883179,118755887.0,6.78540884972966,78.76244246644613,4.81,13.6,1.03,74.797,2.2263,78.7838134765625
14523,Malta,2014,76.8865127563477,0.244929999113083,0.0,0.310306472181729,0.1,29.0,11625843213.6076,0.0,0.0,3.30545629398661,4.2165699005127,0.0,16.4621200561523,434558.0,18.2894268223573,90.51106638054954,5.73,0.0,4.59,82.0463414634146,2.6592,98.4661331176758
14529,Mozambique,2014,15.3350248336792,0.0383200012147427,83.1,2.55974875844296,93.6,54.0,17716091057.2675,29.4,48.4,8.485363962570702,0.208169996738434,64.6,1.8031174838542952,26038704.0,2.5838209423975,33.147508299260465,3.384,67.6,0.7,57.274,0.0628125,33.43670988082887
14537,Niger,2014,8.36524963378906,0.219449996948242,82.4,-0.930287259984461,96.7,34.3,10862943546.2851,18.1,39.8,9.495873718446177,0.551569998264313,53.6,1.70499002933502,19372014.0,2.38302532715494,27.134383530754402,0.52,64.1,0.3499999999999999,60.786,0.0272,13.8695602416992
14540,Netherlands,2014,89.3653717041016,0.560840010643005,0.2,0.976035079699661,0.4,28.6,892167986713.708,0.0,0.1,4.957176507644459,10.5571298599243,0.1,30.2677993774414,16865008.0,17.4883144654081,88.98461477200686,7.42,0.2,3.644444444444445,81.7073170731707,3.4194,98.4327926635742
14541,Norway,2014,99.2095336914063,0.883610010147095,0.1,2.0417028670721,0.4,26.8,501736471832.848,0.1,0.1,5.479477050498967,9.68177032470703,0.1,35.7232704162598,5137232.0,16.029715117401,87.19367022770257,3.48,0.2,3.84,82.1,4.4249,99.6536331176758
14549,Panama,2014,65.48126029968265,0.2440949976444245,7.4,2.62668365353324,16.8,50.5,49921400000.0,0.9,2.6,10.181594662298151,9.586534857749934,2.9,24.03824520111085,3888793.0,7.13459255025821,74.3482558462522,4.419,7.0,2.24,77.248,1.53622,85.06292724609375
14554,Poland,2014,83.8526306152344,0.566950023174286,1.1,0.0538213132400467,3.8,32.8,539080532037.142,0.2,0.4,5.021075507141607,18.7445392608643,0.4,23.8849296569824,38011735.0,15.0099531846206,90.09685138961343,8.99,1.2,6.63,77.6024390243903,2.302,98.8694686889648
14558,Portugal,2014,51.444938659668,0.452219992876053,1.5,-0.278153367467421,4.7,35.6,229901964221.881,0.2,0.5,4.499801740927923,13.5167903900146,0.5,17.4849891662598,10401062.0,20.1267354779403,86.5018246562929,13.9,1.6,3.32,81.1219512195122,4.5567,89.9500198364258
14559,Paraguay,2014,46.698299407959,0.065250001847744,7.6,5.02882767456758,22.6,50.7,40377987314.6435,0.6,2.3,11.937799651375599,6.41115999221802,2.4,13.6463804244995,6090721.0,5.45785137752985,72.3308252614133,5.03,8.2,0.83,72.878,1.3159,73.4089965820313
14565,Romania,2014,89.0505218505859,0.0810699984431267,13.9,1.06830987684293,29.7,36.0,199713780259.318,2.5,5.7,3.9080018074730933,9.26996040344238,7.0,13.5352802276611,19908979.0,16.4531584589201,91.7923508787709,6.8,13.3,6.71,74.909756097561,2.5552857142857137,98.5820388793945
14575,El Salvador,2014,41.394387245178216,0.0388000011444092,13.7,1.1413446753823,42.7,41.6,22593470000.0,0.8,3.8,19.746731745874232,0.263790011405945,3.4,9.400988757610321,6209526.0,7.23838605085267,64.82428580690426,4.15,15.3,1.35,71.746,2.21805,56.78715372085573
14578,Serbia,2014,86.7260437011719,0.409209996461868,12.2,2.08244793880151,28.2,40.5,47062202241.4378,4.3,6.4,2.9889864592095363,1.49623000621796,6.9,18.9766292572021,7130576.0,18.8473626583386,94.6818878660319,19.22,12.9,5.52,75.3365853658537,2.4611,93.680778503418
14585,Slovak Republic,2014,99.3442611694336,0.548160016536713,1.8,-0.0761653295419824,4.8,26.1,101437045019.899,0.5,0.7,5.892125871128243,15.3560495376587,0.7,18.294059753418,5418649.0,13.7734199896708,89.14567674614295,13.18,1.9,5.79,76.8121951219512,3.4214,99.7848434448242
14586,Slovenia,2014,97.5927124023438,1.62654995918274,0.0,0.199343826570849,0.3,25.7,49997186439.0908,0.0,0.0,7.340682812753403,13.2726097106934,0.0,25.1138591766357,2061980.0,17.4491798949066,88.94083333035614,9.67,0.1,4.54,81.0780487804878,2.7628,99.58211994171145
14587,Sweden,2014,89.4749069213867,1.183109998703,0.7,-0.17963849411465,1.1,28.4,581964017237.095,0.3,0.4,5.0064094323692805,10.633620262146,0.5,31.0949001312256,9696110.0,19.4113757377077,89.55086623807034,7.95,0.7,2.54,82.2536585365854,4.1115,100.0
14597,Thailand,2014,44.18992385864259,0.0944250002503394,1.4,1.89514181898783,18.7,37.0,407339036017.221,0.0,0.2,10.857967091547584,2.0280874967575073,0.1,17.52064609527588,69960943.0,10.4621595795243,73.87877777786558,0.58,4.2,2.1,77.415,0.5958142857142857,65.21500625610352
14608,Turkiye,2014,54.9677581787109,0.350780010223389,2.2,8.85457271364318,12.4,41.2,938934430070.659,0.0,0.4,5.154970829876227,1.63619995117188,0.2,15.8283195495605,78112073.0,6.91834150325045,89.25081106461488,9.88,3.5,2.68,76.565,1.756,87.8281021118164
14614,Uruguay,2014,53.3844795227051,0.0611100010573864,0.8,8.87735333229825,6.3,40.1,61496186973.902,0.0,0.2,7.146105807297013,1.63250005245209,0.2,12.1393804550171,3391662.0,14.6712754206161,85.4171916054936,6.55,1.6,2.42,77.366,4.4478,88.9386596679688
14615,United States,2014,95.2634735107422,1.76947999000549,1.5,1.62222297740821,2.0,41.5,17550680174000.0,1.0,1.2,6.353766594634546,11.76535987854,1.2,41.8897018432617,318386329.0,14.1355633751345,88.09737707796383,6.17,1.4,2.83,78.8414634146341,2.61,98.7934112548828
14621,Vietnam,2014,65.1696586608887,0.0741100013256073,8.8,4.08455446637622,34.9,34.8,233451484773.974,0.3,2.2,8.96740873266622,0.714969992637634,1.9,10.107070207595825,91235504.0,6.789856209869,80.05876991209517,1.26,11.0,2.6,73.855,0.783,88.6342315673828
